x,y
274.26190906844005,610.5054300046781
253.04036122356445,985.9582656305844
237.4140454413106,954.4366546657297
845.0265784606873,675.4155038500246
478.19784244736405,456.6931219522102
170.5483631061685,887.5928801955364
367.1546287719892,887.1576953562511
824.170408183436,785.3787533864756
820.9991112476176,694.0057356723323
337.3594507131522,412.25048881516267
658.9814190915174,805.3784664296562
758.2505894958905,839.5338702727786
246.98037031477892,484.12691165657264
65.10939828126506,478.15119720759094
709.4096686344739,718.2144485242832
621.8559908993428,365.6006740647422
770.860646979593,189.78898098486786
183.59413637900613,940.8076209270736
458.1291944941781,186.91387553326877
712.245255899833,369.7466853436764
623.6385600994267,229.6630823606992
198.0442538285213,904.4803643948076
243.02768855376144,929.3903118444125
423.91546538384284,308.2708964136763
218.80661896386366,571.1840257405299
9.738687470479125,159.82733747566223
584.2409710414946,419.4990046525099
371.9775490753138,180.77715316355858
970.4016746908484,767.6604452981718
282.94387992878757,334.18889040481383
779.6100317954991,218.49818063842895
343.41862271747283,546.2328962410992
542.3515746486316,265.31127652793685
730.8288291886557,670.4059915295733
48.107098821142394,195.6677071866376
855.7117335314183,515.2354530378279
73.58031814405363,109.06469464570301
440.31169458287513,467.2485450390613
634.4796305712033,477.1378296632477
335.7158690169718,127.7944920941242
906.6204521317097,524.2428423827132
392.0523830804238,181.4059665997182
454.438604255298,207.80641224565656
731.4227158398113,848.2435785260587
183.78281250012463,811.634281500155
282.3830034566851,797.5064529899711
239.15122107447917,230.3356786423253
226.39285539414934,358.28541974202665
92.0109457026147,726.8370120138841
728.6269405864698,940.6880526446697
871.3131925498188,536.2651807538136
619.5962516233185,260.55827470909253
579.2448810796483,841.2257593011853
961.2689242304305,270.60728653264863
858.8847700569838,659.1522381080207
809.4412672425998,480.89149402654465
833.3914825102167,600.1477659097508
150.05487380765825,671.0072367200767
412.4168140761011,438.1346715190175
148.40567677549265,590.7491846247813
550.2024042488993,283.139334532854
778.5860400609771,569.3893338664171
278.52484763305216,607.3167090789689
112.52204073191541,307.89670430034744
192.70676242818885,977.2531044697082
308.46531588305226,463.8864972063804
655.2734062317497,604.8039759192017
824.7009120431221,609.8825335504507
226.96228625271863,343.85120654418955
963.4807677477685,588.9619297182337
826.2634081623431,462.6928168811191
85.59056292029888,384.8557385005883
754.3153672455236,506.2394857882544
765.101730148194,203.45147659998776
939.7873135060086,776.7249339548794
2.129385034322362,322.248509908298
816.8715137824325,808.355780915138
565.7403535118588,325.84526406756186
547.538836847869,940.1051566765782
740.577087200818,430.1592456238312
951.8237379367016,741.1127031745887
701.6794892878646,185.8260140598401
899.6247483855225,935.6181126916805
586.3250800521713,505.44146784607534
800.2552864501954,335.172656657463
992.3049445283007,510.9024564443457
879.8678786996031,482.00092860432176
618.9116535649055,743.8659818698683
952.5862256413843,217.0014462113754
732.3873441324979,992.5905155538724
768.0685427857943,486.19838504262736
362.1234743695615,489.52567426351266
624.5936399584991,520.5895656539049
315.2508279438458,516.4085740017053
984.2762098697905,708.4333559588363
199.87647763605455,218.64491271371676
380.85765118197526,340.7097989356905
769.7037042081593,100.85542310702277
259.1161629682547,986.1563792901411
592.9327917058346,281.601289156429
678.9881932820977,424.3737579742228
311.3176879962294,93.26134192134484
37.02295057321481,866.1250133881923
50.888403541499706,316.795544929079
879.721764405034,698.5386673854684
927.6927574294899,296.09637969941684
373.4945951587316,160.89164552691338
19.621255119067204,887.283671827185
788.6173842461677,448.15042677658204
359.29498301782394,703.1137946932872
917.7379977656776,330.96860156285203
928.6781802378491,276.20374106714394
378.9317090334705,374.7643656062353
463.17502193688387,322.95864308940816
405.4482415208228,844.0657536926375
728.0529508757687,822.0703199661142
188.90389064722456,931.4770876322499
604.8669875051074,878.8028280284433
621.6391211734041,679.1876371730925
837.1743943878057,672.8256815152445
622.3823550028461,682.3733597653973
488.52514952065695,454.5231171479512
298.67302326519786,203.15342757664135
700.7952377703232,199.5716360858588
94.25724918976886,671.1605752040938
932.5830461361228,911.0783731974858
562.8913227884565,714.7537743549457
893.9731391528567,57.133568314829965
820.1519719524218,237.28446012595217
264.4179314828088,889.7782030913676
738.2343067070983,366.32381637927415
82.57196449013816,756.0735734928942
720.2757826848002,617.1775161582316
712.8266442997875,614.4627667796883
471.08309265766957,992.8008630097066
75.03818780507798,665.45818252879
541.7595144323329,986.4440662837659
58.8429780732358,564.7531970380711
560.742569568479,224.16706428348
751.0705019670661,208.66520703023582
766.4474492201329,790.9603769821385
401.33998851354846,769.1037322854892
272.79802864413074,394.31865372081165
734.7696488954894,817.4807012475825
492.41782350343243,275.8269259205964
698.82564914389,154.53593822568124
545.9632067397418,700.4791328417612
474.3231930856396,510.34998641516114
621.5622779760499,761.5561504779175
70.80384046826637,105.51475119824406
31.825919300794038,603.938925734935
236.45277456303737,652.4365499454772
106.51885753204182,149.35229418424922
899.6014903733936,860.325520270896
959.280965845608,469.18340825440396
288.7316699073127,549.4799683565881
792.8788834809822,440.858560179722
633.8692020879624,187.5108276407793
892.5326538426631,880.5791075427858
937.4397505719749,602.6184705419389
205.51279247201015,739.2461783498175
494.2691965548418,64.53751048265876
601.294610250154,634.8401943771277
100.21264600672242,338.9777353897989
617.0207627925682,270.97937851751186
851.1918323856623,143.41525149440437
526.0695346963195,258.6371963357155
305.47528736819095,507.84967525477987
41.047275204492806,474.8324481214216
109.875572003855,9.311007515032333
719.4366262756662,605.1249525415672
762.1801853551126,334.65908386083174
781.9561667510171,0.7133029982535621
372.63180642968354,928.0859477450002
470.1455743670214,201.3722718657881
147.52590450001713,378.62996663725113
120.72314222229541,437.07570575346824
870.2149512176345,273.0627178655327
661.2591740999404,794.2781840854346
712.5619056739087,359.61298172160195
969.9926945280703,188.83936798271506
579.8106494869892,443.39538202995743
970.2004356265794,937.7316826625561
177.66524131664818,555.5815687063455
738.0411810222473,653.8086704958939
487.88492000117924,561.5259085415692
710.5893628065537,689.1719914490942
581.4935068979399,279.553383090707
653.2016721385321,988.0934809735143
538.3735591661233,71.73512621200385
763.4140984494401,307.3772487244841
376.6301391274235,119.64198786342051
911.5356348496588,947.8142564222547
328.8968707765566,37.32407629884293
882.8727099416266,303.21008106765845
341.3695607681392,975.9308654696081
340.4940568471345,522.9898631298737
334.98593718466276,288.5159998681177
404.80194776471103,643.4299604213246
510.30545217671283,95.90211856515796
543.3457291994948,257.20112369230384
603.8605874010061,643.7763102382553
218.07836188307638,619.9666566070432
131.74496228491273,686.2387320473035
195.7403426668175,201.94108966113455
322.8203958459328,977.4030380573264
102.74218671491342,74.45490044892267
960.890362231294,698.6523502747558
988.7287777222615,778.9434594540526
895.6241711640307,642.4354889452248
151.83114717920444,932.7825178098726
313.92422778374686,299.71916982988813
449.22165024991466,96.85634994196512
625.5730239593054,0.4538272833337631
503.4769069011816,409.5799761029757
797.4668284050849,882.4507837163472
426.7017079320909,589.8034000285174
591.180641019275,47.24400203575341
467.1142517391442,580.8508118463902
708.8845686705808,887.0855641143797
692.6681498427208,800.3334234917896
16.627770285550515,870.5875541392397
570.425485399799,303.92462069606984
17.241591083951846,578.7187414977049
824.8050536654288,64.35552313508242
79.59862140561735,244.7649329632947
760.2210357343358,926.0584206090612
634.9360336832792,227.64762721817567
104.66555746834527,575.3580350864748
358.46114933317784,912.3739649782177
704.4387830827005,765.5700009029476
969.5291694978849,661.2011114463256
825.0548204849863,973.1283664315707
164.78257444661205,962.9521288434645
540.4914139980237,539.4787301026373
437.49347873790634,848.8593239874448
416.15625023015326,995.5267149234813
93.95786237760507,232.0575382151342
788.3810132493567,913.2772220490206
873.0619478880786,201.15685311766728
263.958958827507,433.0456609073956
482.03568743923876,502.6919071072802
416.26351574806785,163.16294872457738
247.5877511371981,301.5099987855302
2.024534926719612,340.328545265046
400.08302813825424,87.39543109321657
960.5844368891858,314.61159141383564
765.9515593407241,285.30454211225685
425.5348726711941,365.6993809813429
39.76448580804293,262.60373742521716
21.72032316946848,584.1348600972107
762.2941648288663,44.39941790548518
155.08428754311532,339.0807067525976
64.66483130238088,349.93937290670027
394.3248104825314,545.6660826183485
805.2607064411326,793.1771808642317
428.71027544532467,240.48306920479723
143.82912246299983,612.6752210953271
297.7262657533152,431.5984057525893
686.227898544575,333.4202359955841
799.2317686841908,580.556540760249
710.8126368514061,80.93671516929912
900.36498058366,409.63509424815936
957.970284202873,895.7622865026859
172.00713668651167,500.2341344371958
66.71167316093386,341.7060529466184
391.81462513826415,270.5900439316221
858.2976353595055,351.3643091416522
286.2235373443849,380.927435277676
469.1910680807147,330.3372111221824
229.73204417151416,929.2351888185077
34.495895098187624,269.6776868268361
926.6703602111587,758.6572138188695
375.80832419108214,177.11199737807593
716.5628845409092,214.18992997342212
983.9722925204928,614.0263462285401
117.81454220898068,437.19792748166486
415.5555190741143,790.6124572463463
997.8212875375187,26.083672638410714
996.8409944399647,146.16493865157287
188.96260254759167,84.76749675779382
213.85982141012894,506.3552338909794
500.4569684134146,389.893942737195
482.18926017973496,481.84441668293164
139.35159435867695,45.49784130018308
420.24041695222616,680.9486192975999
644.659141939762,68.84857085679741
395.19391518249734,560.2907980187148
532.1173144015324,867.2951747259574
862.3499296235399,146.81335783477834
753.25182772376,60.48986827036595
52.9460442602685,984.0081954375879
941.7669337972482,6.872205754320682
354.81224211013154,813.8467119956474
114.46532675061272,788.0341485720932
488.7152991784437,821.2551323856245
267.7423515613899,379.4200309158826
926.8732891163149,864.5461427838153
533.4309424878558,681.6421771402747
159.6790438778476,182.34710794843022
332.19918878733034,779.3692035523537
768.2317725474061,761.0657940330136
559.9871371452201,916.8047684196713
1.376430711295562,807.7979544170511
77.76641633349823,520.3907254206962
231.49945625077262,260.2773380576926
242.9392347915309,843.202264202376
345.1723431591791,934.3999388917455
868.8615168905238,367.2648277460037
532.8441532721924,424.9066238899515
886.4340813914981,790.8517216311412
512.5601540372775,594.5761060411708
819.1389345656991,347.53931710355744
847.0928416794911,747.2838912695364
705.806126517268,640.2803566225969
501.4349527969514,288.8284876854724
693.658254847933,354.3027322854999
285.5174160683724,952.5347649881016
296.7165250505035,407.21444953125496
808.0710079807228,595.8147094927957
566.3882673525436,157.91722953211274
408.45915464256944,612.0151192848825
797.8369936265473,304.1404998495324
45.961478420759924,135.27638717232128
412.00821471208405,354.0092218090579
55.39588854055977,476.18223909650504
460.0057121960406,422.73386709937336
271.9184061741916,158.0040417742199
608.9481567153493,647.1499032808762
125.79414892223939,649.2356335487764
709.0436097097897,80.7687160029733
975.3520555158382,119.70342241124354
119.42382166467257,196.33613177396902
341.4794341685101,373.3649998682099
789.9710727338901,7.706811977287287
343.43465157770646,319.61026903133205
372.60544742642054,846.1878451306285
255.6431663590868,660.9276134853383
892.6720089237923,937.5738180289367
693.9817417348189,94.17623650555961
175.08783089612245,704.3411561810325
502.8630399512373,34.724606811271876
581.8745382133732,193.73361751167573
863.7648637197334,321.279436414058
170.06109478348242,401.12771950723004
452.86792083504037,917.696627753926
917.5146264954241,91.65619257246216
969.1181142012451,559.4630356191856
311.8373187858101,2.7468612902487033
98.54171467446204,492.4836282764377
864.852363674142,606.4589349050763
725.0321005422214,7.204185300830446
211.2888856150109,204.59196748082255
703.1600230190876,414.00302823081347
204.02770933767667,987.7769960590462
208.36653719613574,507.21925767106933
475.21273290108644,821.6443865818397
563.2546660944281,367.6899571770401
5.567015556865451,391.0389961801054
718.6756074677446,501.1139788170946
280.05774315257315,294.8855940265798
288.46072859434156,21.901675331998494
454.11343151314844,303.35449200831454
777.8040603421771,363.5895132414486
135.28594430398232,953.9771289907025
243.96387750209658,279.63982802880093
126.80298358063524,882.4551784685925
527.1173881684898,260.5929002582861
40.77775388744187,962.4973351131309
745.5363745506276,774.3610530950749
545.4838693944412,926.6836397461092
171.38627334680646,427.6893986513649
370.8843227140005,300.9502947443986
67.79249064926086,459.57225216780415
338.8276783236025,836.244545519205
344.3010166034662,924.7745299100494
518.8627719073444,391.4460269377369
227.42852625458931,559.8900759506437
385.401188412648,205.41670631199293
684.2978476397031,80.99972255332433
767.222900418509,411.716127942199
881.4994128670589,446.5408750191502
105.9634846141445,727.8452278261095
154.8623340111709,354.1915158910929
6.1626185876680895,450.7654363161598
39.578505942411965,609.0649884392863
538.1279572071534,335.88109395503676
847.1470012410447,151.66921007141366
249.15176718597186,19.468404617684843
846.6704361815307,702.0392059741331
970.6101067402896,243.5165103859258
211.5370326688747,416.2207345823086
237.48031056322893,707.29044082251
293.6223586398584,745.3624248574057
135.46583361012188,376.94186343060386
942.4603441217583,560.627532634425
43.9593484478068,968.720870456622
820.4040214767865,93.63353211526237
672.2112315359185,543.822069762829
808.6543726020647,412.14347583857034
65.70955086517705,316.25555064749955
352.4908104034309,756.8550704270408
556.5300169870123,834.3266628314785
71.50522663088765,134.2450202214882
417.4731643746589,755.76712603288
424.9699649154132,891.1639915979673
161.1685336428159,340.3151363122203
574.3607536438698,320.04886137008936
563.4797727294335,531.6434824516772
41.15452491700644,333.14220606894395
403.0765097723125,305.70412398919854
188.62306971085553,78.66347715185962
250.00459196630044,245.26733687273594
644.4903789967065,777.0842796858899
71.3321812451826,555.1494574549926
63.422954420575216,667.5165675375956
694.2588611214904,152.537313136352
335.23740555719894,397.55993900945117
789.4454524243305,619.2568455072143
808.3327053525214,250.7016629338924
464.0749467175126,164.31872841804596
194.65076189719022,960.1459182814543
169.4343075163437,497.5152396359054
920.0301687928678,627.8638904833599
779.5142393394491,562.2601180286108
512.2669883038429,7.068312999942594
451.342312787165,256.688812300344
760.2190710213847,637.1565160199644
294.06862323602934,381.2678206986273
778.1531461710224,859.41541325871
719.4823740504073,788.060410769836
174.20073980098016,313.57976325034645
344.9354413427823,953.0429725569742
611.132677898429,956.5120321033739
840.4405492224588,434.2435756777304
744.1310588193256,560.376089215771
788.6013478448153,999.0229821320352
945.7359785362103,665.303562855003
703.7113583493527,151.00080015035178
214.22268082707342,837.0222630206713
365.2680522834609,340.7674081336657
106.51588423303949,832.1253689438354
278.03389381497436,466.7631088490768
752.370190242321,990.922194984649
139.27255218435997,128.19946609672206
86.78657253233536,180.18700897607152
736.0719629729407,192.12385556842537
692.1611008355047,761.4655612439076
234.29058754659448,854.7474946845435
302.3845318004962,812.8517125600318
705.4562791377235,720.7673904962852
465.6364521314865,212.5356593155979
692.5969124155182,232.12405008415604
392.7842218179604,101.34261270735156
533.7511187787045,487.09068191065705
331.3779484445064,785.623665758441
773.7352262148216,283.70398090154157
703.6629517719136,791.598776682045
898.0003049342753,577.5796526621729
709.8875636519577,809.1932203431631
312.2310497409669,105.35423602942495
866.4658130494824,26.525550769287864
335.2768460470039,849.1583615126782
31.177111411154424,53.302448646752595
477.9691089079245,648.6836763846705
167.21555609636118,180.01196242691142
976.2776133451611,653.9919641083168
992.5919770886222,790.6694655972722
190.27396867301638,333.16949921929216
623.9339488930572,58.0916672974291
443.91688286465535,779.3308038603684
486.03017264126294,260.16637295201684
564.5386727610555,953.7626654216167
611.2999125205416,271.7638939112088
645.8794287938393,265.76816990084194
347.67717651480035,941.0157500450814
559.6153756064225,31.278749831437192
559.7791706134459,294.3543062932494
792.0079881832273,63.99313434933318
299.4499040494238,540.0866870222279
656.4359678828641,733.41007301751
832.3488375691355,589.6143188847869
727.388883628229,883.4834571886291
310.1762355317671,644.9663204181514
339.36191263699465,97.59924440567302
816.8361311399401,588.7135705848135
403.81775720758316,301.09450550258185
947.545508548012,871.779128677433
556.0882837566967,83.93939329909861
811.3610246577854,367.6189179676004
299.5360993187775,800.0167396516717
669.8008651603075,732.9841254536091
558.0285578265606,981.5161586410433
257.83093091864384,815.1880205191279
866.5210530079972,306.27919956560544
972.8676216405248,0.026575152253016654
949.9559436341149,474.25247250252477
587.8556746448999,334.64538859608916
299.44482021750287,555.7674333157333
245.8455976636137,761.4640576236402
299.3117412274362,120.41826357302466
513.9309632923516,494.37240345139287
510.0800941578495,800.5148933532778
649.3134938127497,548.8885343663238
515.6001778986697,241.55713959053037
884.5483284070154,849.4078958411544
44.587322746062476,924.3404150159928
972.7308894352984,390.85045991844834
273.4327697168466,700.9185841801775
801.7961750535443,850.8993161007787
845.4801496823792,150.99403536869994
200.98511531512165,528.9598030158072
866.0015737414866,378.7223101195031
240.1061172745762,532.2038725344473
295.62839228557715,759.6495421398749
672.8983510154533,285.3419044732621
298.1076106175373,265.29258270677536
439.6006894748816,316.45368713485266
818.7822588904368,478.84747833551864
123.20355825175878,268.2656072621067
332.3948083786182,401.67738842643865
502.9126976100775,988.4258246354664
354.046148671771,509.72351561327935
558.3677631535394,646.6896327799785
656.0578520889821,690.4187386921857
481.7450836846706,270.18979783546746
776.9160687815249,98.79773956019567
663.79831437183,173.01184367476407
350.5281157149026,655.1346013619344
967.55744870106,353.3628282901471
297.768844303008,4.975550974868459
659.9014840403248,966.0758969073421
383.6713459570677,358.62616355667285
557.1045401605776,151.93948333426832
273.11447793938606,480.1652039606623
627.5158401126524,875.9722890450035
948.3892182593122,212.8421551662043
299.5665699797051,580.1593777923508
734.5558714981979,601.6074386394544
516.9454403791564,461.03923320017157
707.8478962223929,481.1676259093992
980.2397729474097,755.0273763915009
824.0761728656188,494.559147191002
154.39360185697416,230.10064105136564
406.30833248236485,476.21392142031647
508.7231425752691,616.2511642669575
307.7690078718203,600.6443406228793
103.60675921767904,480.6161842046468
566.5949046434633,905.4966593898808
58.328937863159624,591.6879749635852
100.31778733845242,567.7440153047212
989.4218803325366,332.75483199383535
663.6433802229424,914.4518837125557
961.9255311846792,795.803832173826
246.36640150087763,894.6191715347716
736.6647961697339,490.12864289490864
789.1697525620614,678.2134319243931
242.2996042175529,293.59036169423905
841.1255368601646,385.02713358248343
815.2034117503922,482.306370390326
616.0381571636245,959.9135055688611
189.62428286299416,577.2668147491823
475.0271121319024,737.4088991711621
674.9302153364158,79.77789188081563
280.08880811951866,580.3247698581902
114.06407951650144,817.6363833127498
291.65822199676074,215.03815177287933
352.86537845225274,656.5910028936826
568.680510284499,383.880942407664
592.0140048973501,558.2602326352924
28.927131928068505,521.341512317385
205.39179444358479,806.1036284955969
313.44488649566273,284.97153100721187
372.7938777848747,26.48323912136363
567.7319832094709,598.3585403061702
495.12181037485016,592.99799826378
889.4222486231355,131.71676992226645
806.1536418295561,989.271204019441
46.98727120528512,930.7292840931551
914.9769799869398,574.9730005519829
950.6008550330837,560.2170130372408
858.4539557765778,629.582701366033
945.6587194907062,238.19654637922406
532.6126189921118,63.79032058844369
370.564626028585,98.61896671245051
322.827573374509,753.7876321749379
963.3141876350553,770.909235242316
538.1511189275591,603.0889948727166
6.3352059611963,356.42136631104313
692.5296753366059,797.7974137719137
556.7483369496139,928.5134771300027
46.9826470042366,257.8898735075078
268.5630935152549,606.7261778555719
438.81810618141225,33.76733670901477
155.31797662712287,548.6556731638055
841.3574195095161,474.71951182856975
363.0963447361114,771.0364512807312
163.38115276322685,297.07277377667975
759.8530301821045,879.5318123647204
12.159034047852902,595.9708843011681
404.8285834936912,35.783315167801646
541.000970681556,589.9900393343956
485.40687286802654,298.58481871718834
127.2378147195079,175.21045590279195
556.8104090604446,738.6953261017882
243.6782986694732,259.3988338227854
373.2246659535637,710.306116633626
412.7000454563649,678.4777794303146
603.3102046258249,857.7291224711757
950.2469256094975,789.7741153753433
254.5400409717592,342.8406511726831
854.6750038229846,55.81143672499289
215.14248425223437,505.3428450938312
168.73898984474621,161.02912436294181
827.4832816913026,505.7859141661797
65.82325734424055,437.05205096407985
150.76771785430876,523.5608390109547
626.7447962333928,966.8699918146057
110.29806057874126,35.781809965666596
433.7016991526974,301.3720997172504
700.9294874976426,902.1676839539812
25.675791012486293,50.1956965050685
597.9178859795402,153.68848265885936
109.3013325680765,285.9474123383976
687.3036703908172,262.50160083240826
474.3534136302011,236.32817378497916
646.5540009115501,243.15359862055607
91.44759406796388,143.5758983760621
189.326567647798,763.632465066569
550.7749703119496,572.4238268998232
452.04022625685116,787.4855624273858
595.6151217933605,493.3353812266755
588.8573713803383,553.0931406765891
393.2624373526117,86.38382501262332
534.3545069524656,43.53779528959079
973.4824819029682,387.9333102924162
363.88556079400627,722.1091934896318
